#,Name,base_name,form,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Computed Total,Total Match,Offense Score,Defense Score,Bulk Score,Mobility Score,Best Attack,Best Defense,Offense Score Norm,Defense Score Norm,Bulk Score Norm,Mobility Score Norm,Viability Score,Role,Display Name,Type Tuple,Type Offense Raw,Type Defense Raw,Coverage Super Effective Rate,Coverage Resisted Rate,Incoming Weakness Rate,Incoming Resistance Rate,Incoming Immunity Rate,Expected Incoming Multiplier,Type Offense Norm,Type Defense Norm,Offense Capability,Defense Capability,Meta Viability Score
642,ThundurusIncarnate Forme,Thundurus,Incarnate Forme,Electric,Flying,580,79,115,70,125,80,111,5,True,580,True,120.0,75.0,76.33333333333333,111,125,80,0.6470588235294118,0.27058823529411763,0.3878048780487805,0.6057142857142858,0.4928214798114368,DPS,Thundurus (Incarnate Forme),"('Electric', 'Flying')",1.4449999999999967,1.1474480138062364,0.4337499999999995,0.06750000000000002,0.07907742998352554,0.30477759472817134,0.05518945634266886,0.8714991762767711,0.7628691983122364,0.6428826195680161,0.6933829734425416,0.44881014969234273,0.5767765991135778
642,ThundurusTherian Forme,Thundurus,Therian Forme,Electric,Flying,580,79,105,70,145,80,101,5,True,580,True,125.0,75.0,76.33333333333333,101,145,80,0.6764705882352942,0.27058823529411763,0.3878048780487805,0.5485714285714286,0.49168702602992415,DPS,Thundurus (Therian Forme),"('Electric', 'Flying')",1.4449999999999967,1.1474480138062364,0.4337499999999995,0.06750000000000002,0.07907742998352554,0.30477759472817134,0.05518945634266886,0.8714991762767711,0.7628691983122364,0.6428826195680161,0.7110300322660711,0.44881014969234273,0.5750938260043341
643,Reshiram,Reshiram,Base,Dragon,Fire,680,100,120,100,150,120,90,5,True,680,True,135.0,110.0,106.66666666666667,90,150,120,0.7352941176470589,0.43529411764705883,0.6097560975609757,0.4857142857142857,0.5852705472432875,Tank,Reshiram,"('Dragon', 'Fire')",1.3537499999999953,1.0251213837918534,0.31249999999999983,0.007500000000000001,0.1441515650741351,0.271828665568369,0.0,0.9754942339373972,0.6396624472573819,0.4798076963248176,0.6970414494911881,0.4967150440966416,0.5884788179691037
644,Zekrom,Zekrom,Base,Dragon,Electric,680,100,150,120,120,100,90,5,True,680,True,135.0,110.0,106.66666666666667,90,150,120,0.7352941176470589,0.43529411764705883,0.6097560975609757,0.4857142857142857,0.5852705472432875,Tank,Zekrom,"('Dragon', 'Electric')",1.2949999999999955,1.0519930664842985,0.2849999999999999,0.015,0.16062602965403622,0.39950576606260296,0.0,0.9505766062602966,0.5603375527426139,0.5156306205071549,0.6653114916852809,0.5110442137695765,0.5800855857486213
645,LandorusIncarnate Forme,Landorus,Incarnate Forme,Ground,Flying,600,89,125,90,115,80,101,5,True,600,True,120.0,85.0,86.33333333333333,101,125,90,0.6470588235294118,0.3176470588235294,0.4609756097560976,0.5485714285714286,0.5077917606066817,DPS,Landorus (Incarnate Forme),"('Flying', 'Ground')",1.5262499999999963,0.9762766375671894,0.4749999999999991,0.012499999999999999,0.13509060955518945,0.15403624382207579,0.09637561779242174,1.0242998352553543,0.8725738396624471,0.4146922489321769,0.7372648299826259,0.3922972726001305,0.571049592149806
645,LandorusTherian Forme,Landorus,Therian Forme,Ground,Flying,600,89,145,90,105,80,91,5,True,600,True,125.0,85.0,86.33333333333333,91,145,90,0.6764705882352942,0.3176470588235294,0.4609756097560976,0.49142857142857144,0.5066573068251691,Heavy hitter,Landorus (Therian Forme),"('Flying', 'Ground')",1.5262499999999963,0.9762766375671894,0.4749999999999991,0.012499999999999999,0.13509060955518945,0.15403624382207579,0.09637561779242174,1.0242998352553543,0.8725738396624471,0.4146922489321769,0.7549118888061553,0.3922972726001305,0.5693668190405624
646,Kyurem,Kyurem,Base,Dragon,Ice,660,125,130,90,130,90,95,5,True,660,True,130.0,90.0,101.66666666666667,95,130,90,0.7058823529411765,0.3411764705882353,0.5731707317073171,0.5142857142857142,0.5498442303750769,Heavy hitter,Kyurem,"('Dragon', 'Ice')",1.3399999999999956,0.9138125697332565,0.3024999999999999,0.05500000000000001,0.20593080724876442,0.2232289950576606,0.0,1.0943163097199342,0.6210970464135004,0.3314207399706462,0.671968230330106,0.3952727436209701,0.5469886069174521
646,KyuremBlack Kyurem,Kyurem,Black Kyurem,Dragon,Ice,700,125,170,100,120,90,95,5,True,700,True,145.0,95.0,105.0,95,170,100,0.7941176470588235,0.36470588235294116,0.5975609756097562,0.5142857142857142,0.5914869850379176,Tank,Kyurem (Black Kyurem),"('Dragon', 'Ice')",1.3399999999999956,0.9138125697332565,0.3024999999999999,0.05500000000000001,0.20593080724876442,0.2232289950576606,0.0,1.0943163097199342,0.6210970464135004,0.3314207399706462,0.7249094068006943,0.4096055987142269,0.5787113472330906
646,KyuremWhite Kyurem,Kyurem,White Kyurem,Dragon,Ice,700,125,120,90,170,100,95,5,True,700,True,145.0,95.0,105.0,95,170,100,0.7941176470588235,0.36470588235294116,0.5975609756097562,0.5142857142857142,0.5914869850379176,Tank,Kyurem (White Kyurem),"('Dragon', 'Ice')",1.3399999999999956,0.9138125697332565,0.3024999999999999,0.05500000000000001,0.20593080724876442,0.2232289950576606,0.0,1.0943163097199342,0.6210970464135004,0.3314207399706462,0.7249094068006943,0.4096055987142269,0.5787113472330906
647,KeldeoOrdinary Forme,Keldeo,Ordinary Forme,Water,Fighting,580,91,72,90,129,90,108,5,False,580,True,100.5,90.0,90.33333333333333,108,129,90,0.5323529411764706,0.3411764705882353,0.49024390243902444,0.5885714285714285,0.48738071326091414,DPS,Keldeo (Ordinary Forme),"('Fighting', 'Water')",1.3862499999999973,0.8919911821580622,0.3649999999999995,0.09750000000000003,0.30971993410214166,0.3772652388797364,0.0,1.1210873146622735,0.683544303797469,0.3023304175815924,0.59282948622487,0.3629049073482754,0.507396087969282
647,KeldeoResolute Forme,Keldeo,Resolute Forme,Water,Fighting,580,91,72,90,129,90,108,5,False,580,True,100.5,90.0,90.33333333333333,108,129,90,0.5323529411764706,0.3411764705882353,0.49024390243902444,0.5885714285714285,0.48738071326091414,DPS,Keldeo (Resolute Forme),"('Fighting', 'Water')",1.3862499999999973,0.8919911821580622,0.3649999999999995,0.09750000000000003,0.30971993410214166,0.3772652388797364,0.0,1.1210873146622735,0.683544303797469,0.3023304175815924,0.59282948622487,0.3629049073482754,0.507396087969282
648,MeloettaAria Forme,Meloetta,Aria Forme,Normal,Psychic,600,100,77,77,128,128,90,5,False,600,True,102.5,102.5,101.66666666666667,90,128,128,0.5441176470588235,0.4,0.5731707317073171,0.4857142857142857,0.5022181799549088,Tank,Meloetta (Aria Forme),"('Normal', 'Psychic')",1.0918749999999977,0.9743178160651511,0.12250000000000003,0.06750000000000002,0.1013179571663921,0.07413509060955518,0.03789126853377265,1.0263591433278416,0.2860759493670888,0.41208092328661255,0.4409009679821296,0.44812505224147436,0.45898777271567337
648,MeloettaPirouette Forme,Meloetta,Pirouette Forme,Normal,Fighting,600,100,128,90,77,77,128,5,False,600,True,102.5,83.5,89.0,128,128,90,0.5441176470588235,0.31058823529411766,0.4804878048780489,0.7028571428571428,0.504757224841156,DPS,Meloetta (Pirouette Forme),"('Fighting', 'Normal')",1.224999999999997,0.8916636055214987,0.2475000000000001,0.05750000000000002,0.23393739703459634,0.14909390444810544,0.03789126853377265,1.1214991762767708,0.46582278481012623,0.3018937217054976,0.5127997021593446,0.34958532225465244,0.4911376326948784
649,Genesect,Genesect,Base,Bug,Steel,600,71,120,95,120,95,99,5,False,600,True,120.0,95.0,87.0,99,120,95,0.6470588235294118,0.36470588235294116,0.46585365853658545,0.5371428571428571,0.518246361959418,Heavy hitter,Genesect,"('Bug', 'Steel')",1.2553124999999972,1.1537182215247197,0.2875,0.13375000000000006,0.05271828665568369,0.4415156507413509,0.051070840197693576,0.8667627677100493,0.5067510548523207,0.6512414997422705,0.5909357160585753,0.504607073354584,0.5460647912951466
650,Chespin,Chespin,Base,Grass,None,313,56,61,65,48,45,38,6,False,313,True,54.5,55.0,55.333333333333336,38,61,65,0.26176470588235295,0.17647058823529413,0.23414634146341465,0.18857142857142858,0.22027884812461573,Balanced,Chespin,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.23840903449987624,0.23400579394421,0.22689289348762015
651,Quilladin,Quilladin,Base,Grass,None,405,61,78,95,56,58,57,6,False,405,True,67.0,76.5,71.33333333333333,57,78,95,0.3352941176470588,0.2776470588235294,0.351219512195122,0.29714285714285715,0.3164371797499488,Balanced,Quilladin,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.28252668155869975,0.29868585133301917,0.29465343355730655
652,Chesnaught,Chesnaught,Base,Grass,Fighting,530,88,107,122,74,75,64,6,False,530,True,90.5,98.5,95.0,64,107,122,0.47352941176470587,0.3811764705882353,0.524390243902439,0.33714285714285713,0.4333360319737651,Balanced,Chesnaught,"('Fighting', 'Grass')",1.3756249999999983,0.7647244088640155,0.3812499999999995,0.20750000000000007,0.32537067545304776,0.3682042833607908,0.0,1.307660626029654,0.6691983122362889,0.13266973712390326,0.5517969719533391,0.3175772205310534,0.431563788308145
653,Fennekin,Fennekin,Base,Fire,None,307,40,45,40,62,60,60,6,False,307,True,53.5,50.0,46.666666666666664,60,62,60,0.25588235294117645,0.15294117647058825,0.17073170731707318,0.3142857142857143,0.2247976019676163,Balanced,Fennekin,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.29293869446512777,0.24488454148689898,0.2715033376701204
654,Braixen,Braixen,Base,Fire,None,409,59,59,58,90,70,73,6,False,409,True,74.5,64.0,62.333333333333336,73,90,70,0.37941176470588234,0.2188235294117647,0.2853658536585366,0.38857142857142857,0.32228745644599305,Balanced,Braixen,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.3670563415239513,0.29660190160167654,0.3424319398426967
655,Delphox,Delphox,Base,Fire,Psychic,534,75,69,72,114,100,104,6,False,534,True,91.5,86.0,82.33333333333333,104,114,100,0.47941176470588237,0.32235294117647056,0.4317073170731708,0.5657142857142857,0.44786667349866777,DPS,Delphox,"('Fire', 'Psychic')",1.366249999999996,0.900927642973116,0.3337499999999996,0.035,0.2866556836902801,0.35337726523887975,0.0,1.1099670510708401,0.6565400843881845,0.3142437079363533,0.5502630925788032,0.3464478418545987,0.4760767334698439
656,Froakie,Froakie,Base,Water,None,314,41,56,40,62,44,71,6,False,314,True,59.0,42.0,41.666666666666664,71,62,44,0.28823529411764703,0.11529411764705882,0.13414634146341464,0.37714285714285717,0.23196372207419552,Balanced,Froakie,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.2725192355423185,0.2495768802371539,0.2752467451706315
657,Frogadier,Frogadier,Base,Water,None,405,54,63,52,83,56,97,6,False,405,True,73.0,54.0,54.0,97,83,56,0.37058823529411766,0.17176470588235293,0.22439024390243906,0.5257142857142857,0.32266796474687437,Balanced,Frogadier,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.32193100024820087,0.29190256172926293,0.34360050618723326
658,Greninja,Greninja,Base,Water,Dark,530,72,95,67,103,71,122,6,False,530,True,99.0,69.0,70.0,122,103,71,0.5235294117647059,0.24235294117647058,0.3414634146341464,0.6685714285714286,0.4458304980528797,DPS,Greninja,"('Dark', 'Water')",1.329374999999996,0.973536486622395,0.3062499999999998,0.028749999999999998,0.25535420098846784,0.30807248764415157,0.07413509060955518,1.027182866556837,0.6067510548523194,0.41103932474923666,0.5568180689997513,0.33460511296999595,0.49026905048454555
659,Bunnelby,Bunnelby,Base,Normal,None,237,38,36,38,32,36,57,6,False,237,True,34.0,37.0,37.333333333333336,57,36,38,0.1411764705882353,0.09176470588235294,0.10243902439024394,0.29714285714285715,0.1522693174830908,Balanced,Bunnelby,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.08470588235294117,0.23319755605891224,0.17125344595274233
660,Diggersby,Diggersby,Base,Normal,Ground,423,85,56,77,50,77,78,6,False,423,True,53.0,77.0,79.66666666666667,78,56,77,0.2529411764705882,0.28,0.4121951219512196,0.41714285714285715,0.3243970075835212,Balanced,Diggersby,"('Ground', 'Normal')",1.2712499999999958,0.8861313860760848,0.25375000000000003,0.022500000000000003,0.257001647446458,0.09884678747940692,0.07907742998352553,1.1285008237232292,0.528270042194091,0.29451866149727207,0.36307272275998936,0.31885624508671373,0.3521169423389666
661,Fletchling,Fletchling,Base,Normal,Flying,278,45,50,43,40,38,62,6,False,278,True,45.0,40.5,42.0,62,50,43,0.20588235294117646,0.10823529411764705,0.13658536585365855,0.32571428571428573,0.19157757737241238,Balanced,Fletchling,"('Flying', 'Normal')",1.2068749999999977,1.0434035227617604,0.2325000000000001,0.10250000000000004,0.12026359143327842,0.1375617792421746,0.0930807248764415,0.9584019769357496,0.44135021097046473,0.5041798089947124,0.3000694961528918,0.2737006180024761,0.27973176332490424
662,Fletchinder,Fletchinder,Base,Fire,Flying,382,62,73,55,56,52,84,6,False,382,True,64.5,53.5,56.333333333333336,84,73,55,0.3205882352941177,0.16941176470588235,0.24146341463414636,0.4514285714285714,0.29313722074195536,Balanced,Fletchinder,"('Fire', 'Flying')",1.343749999999996,0.9568472897248371,0.3162499999999997,0.06000000000000001,0.1927512355848435,0.3072487644151565,0.05518945634266886,1.0450988467874796,0.6261603375527414,0.38879077999050443,0.44281707619756716,0.2751762833017972,0.3713645842951451
663,Talonflame,Talonflame,Base,Fire,Flying,499,78,81,71,74,69,126,6,False,499,True,77.5,70.0,72.66666666666667,126,81,71,0.39705882352941174,0.24705882352941178,0.36097560975609766,0.6914285714285714,0.4112161303545809,Fast,Talonflame,"('Fire', 'Flying')",1.343749999999996,0.9568472897248371,0.3162499999999997,0.06000000000000001,0.1927512355848435,0.3072487644151565,0.05518945634266886,1.0450988467874796,0.6261603375527414,0.38879077999050443,0.4886994291387436,0.3322308026705203,0.4605457177241264
664,Scatterbug,Scatterbug,Base,Bug,None,200,38,35,40,27,25,35,6,False,200,True,31.0,32.5,34.333333333333336,35,35,40,0.12352941176470589,0.07058823529411765,0.08048780487804881,0.17142857142857143,0.11126562820250052,Balanced,Scatterbug,"('Bug',)",1.006874999999999,0.9131252342169732,0.17750000000000005,0.35999999999999954,0.18369028006589788,0.1771004942339374,0.0,1.0951400329489291,0.17130801687763886,0.3305044457299968,0.14264085380987906,0.1770296118644521,0.15256935502794805
665,Spewpa,Spewpa,Base,Bug,None,213,45,22,60,27,30,29,6,False,213,True,24.5,45.0,45.0,29,27,60,0.08529411764705883,0.12941176470588237,0.1585365853658537,0.13714285714285715,0.12134177085468335,Balanced,Spewpa,"('Bug',)",1.006874999999999,0.9131252342169732,0.17750000000000005,0.35999999999999954,0.18369028006589788,0.1771004942339374,0.0,1.0951400329489291,0.17130801687763886,0.3305044457299968,0.11969967733929084,0.21713004228052096,0.1517915778195037
666,Vivillon,Vivillon,Base,Bug,Flying,411,80,52,50,90,50,89,6,False,411,True,71.0,50.0,60.0,89,90,50,0.3588235294117647,0.15294117647058825,0.26829268292682934,0.48,0.3134820659971306,Balanced,Vivillon,"('Bug', 'Flying')",1.3637499999999967,0.8507358086665777,0.3412499999999996,0.05500000000000002,0.25617792421746294,0.18121911037891267,0.05518945634266886,1.1754530477759475,0.653164556962025,0.2473324431854836,0.4765599404318689,0.21953555977060668,0.37550695400349915
667,Litleo,Litleo,Base,Fire,Normal,369,62,50,58,73,54,72,6,False,369,True,61.5,56.0,58.0,72,73,58,0.3029411764705882,0.1811764705882353,0.2536585365853659,0.38285714285714284,0.2786266653002665,Balanced,Litleo,"('Fire', 'Normal')",1.2662499999999965,0.9389017779274347,0.25250000000000006,0.06250000000000001,0.2504118616144976,0.29489291598023065,0.03789126853377265,1.0650741350906097,0.5215189873417714,0.3648674285618153,0.3903723008190615,0.2727733702769499,0.337203502634321
668,Pyroar,Pyroar,Base,Fire,Normal,507,86,68,72,109,66,106,6,False,507,True,88.5,69.0,74.66666666666667,106,109,72,0.46176470588235297,0.24235294117647058,0.3756097560975611,0.5771428571428572,0.41275640500102484,DPS,Pyroar,"('Fire', 'Normal')",1.2662499999999965,0.9389017779274347,0.25250000000000006,0.06250000000000001,0.2504118616144976,0.29489291598023065,0.03789126853377265,1.0650741350906097,0.5215189873417714,0.3648674285618153,0.4856664184661203,0.3246729398608811,0.4401533386662948
669,Flabébé,Flabébé,Base,Fairy,None,303,44,38,39,61,79,42,6,False,303,True,49.5,59.0,54.0,42,61,79,0.2323529411764706,0.1952941176470588,0.22439024390243906,0.21142857142857144,0.2173108218897315,Balanced,Flabébé,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.2452345495160088,0.3151071441496455,0.25693687204904264
670,Floette,Floette,Base,Fairy,None,371,54,45,47,75,98,52,6,False,371,True,60.0,72.5,66.33333333333333,52,75,98,0.29411764705882354,0.25882352941176473,0.3146341463414634,0.26857142857142857,0.2842881738061078,Balanced,Floette,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.28229337304542057,0.3599034138770487,0.3038173137379133
671,Florges,Florges,Base,Fairy,None,552,78,65,68,112,154,75,6,False,552,True,88.5,111.0,100.0,75,112,154,0.46176470588235297,0.44,0.5609756097560976,0.4,0.46381276901004304,Heavy hitter,Florges,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.3828816083395382,0.4849005444365896,0.42819472201829867
672,Skiddo,Skiddo,Base,Grass,None,350,66,65,48,62,57,52,6,False,350,True,63.5,52.5,57.0,52,65,57,0.31470588235294117,0.16470588235294117,0.2463414634146342,0.26857142857142857,0.2543061078089772,Balanced,Skiddo,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.2701737403822292,0.23293692737319133,0.25638220482190993
673,Gogoat,Gogoat,Base,Grass,None,531,123,100,62,97,81,68,6,False,531,True,98.5,71.5,88.66666666666667,68,100,81,0.5205882352941177,0.2541176470588235,0.47804878048780497,0.36,0.41334505021520807,Balanced,Gogoat,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.3937031521469351,0.32215787428854287,0.3701303806776181
674,Pancham,Pancham,Base,Fighting,None,348,67,82,62,46,48,43,6,False,348,True,64.0,55.0,59.0,43,82,62,0.3176470588235294,0.17647058823529413,0.2609756097560976,0.21714285714285714,0.25091781102684974,Balanced,Pancham,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.2901662943658483,0.2502233294061096,0.26134261679362825
675,Pangoro,Pangoro,Base,Fighting,Dark,495,95,124,78,69,71,58,6,False,495,True,96.5,74.5,81.33333333333333,58,124,78,0.5088235294117647,0.26823529411764707,0.42439024390243907,0.3028571428571429,0.39059653617544576,Heavy hitter,Pangoro,"('Dark', 'Fighting')",1.413749999999997,0.9283119853741384,0.39374999999999943,0.034999999999999996,0.15980230642504117,0.12767710049423395,0.07413509060955518,1.0772240527182864,0.7206751054852324,0.35075006419408,0.5935641598411517,0.34027993959441827,0.4435276976696744
676,Furfrou,Furfrou,Base,Normal,None,472,75,80,60,65,90,102,6,False,472,True,72.5,75.0,75.0,102,80,90,0.36764705882352944,0.27058823529411763,0.37804878048780494,0.5542857142857143,0.3827904283664686,Balanced,Furfrou,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.22058823529411767,0.36468823037742015,0.3382031846287005
677,Espurr,Espurr,Base,Psychic,None,355,62,48,54,63,60,68,6,False,355,True,55.5,57.0,58.666666666666664,68,63,60,0.2676470588235294,0.18588235294117647,0.25853658536585367,0.36,0.26385437589670013,Balanced,Espurr,"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.21881608339538336,0.26857758283352373,0.26167786459271547
678,MeowsticMale,Meowstic,Male,Psychic,None,466,74,48,76,83,81,104,6,False,466,True,65.5,78.5,77.0,104,83,81,0.3264705882352941,0.28705882352941176,0.39268292682926836,0.5657142857142857,0.3777088542734167,Balanced,Meowstic (Male),"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.2541102010424422,0.3375259329052598,0.3444153312867102
678,MeowsticFemale,Meowstic,Female,Psychic,None,466,74,48,76,83,81,104,6,False,466,True,65.5,78.5,77.0,104,83,81,0.3264705882352941,0.28705882352941176,0.39268292682926836,0.5657142857142857,0.3777088542734167,Balanced,Meowstic (Female),"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.2541102010424422,0.3375259329052598,0.3444153312867102
679,Honedge,Honedge,Base,Steel,Ghost,325,45,80,100,35,37,28,6,False,325,True,57.5,68.5,60.666666666666664,28,80,100,0.27941176470588236,0.24,0.27317073170731704,0.13142857142857142,0.23871397827423652,Balanced,Honedge,"('Ghost', 'Steel')",1.2762499999999957,1.3333333315555556,0.27124999999999994,0.02,0.18780889621087313,0.48846787479406917,0.17874794069192754,0.75,0.5350210970464115,0.8906883011309235,0.38165549764209405,0.5085680033791986,0.3607539825260184
680,Doublade,Doublade,Base,Steel,Ghost,448,59,110,150,45,49,35,6,False,448,True,77.5,99.5,86.0,35,110,150,0.39705882352941174,0.38588235294117645,0.45853658536585373,0.17142857142857143,0.3614342078294733,Heavy hitter,Doublade,"('Ghost', 'Steel')",1.2762499999999957,1.3333333315555556,0.27124999999999994,0.02,0.18780889621087313,0.48846787479406917,0.17874794069192754,0.75,0.5350210970464115,0.8906883011309235,0.4522437329362117,0.6059682903232446,0.44261739716016474
681,AegislashBlade Forme,Aegislash,Blade Forme,Steel,Ghost,520,60,150,50,150,50,60,6,False,520,True,150.0,50.0,53.333333333333336,60,150,50,0.8235294117647058,0.15294117647058825,0.21951219512195125,0.3142857142857143,0.4332301701168272,Heavy hitter,Aegislash (Blade Forme),"('Ghost', 'Steel')",1.2762499999999957,1.3333333315555556,0.27124999999999994,0.02,0.18780889621087313,0.48846787479406917,0.17874794069192754,0.75,0.5350210970464115,0.8906883011309235,0.7081260858773881,0.4646827809975631,0.5347826513106054
681,AegislashShield Forme,Aegislash,Shield Forme,Steel,Ghost,520,60,50,150,50,150,60,6,False,520,True,50.0,150.0,120.0,60,50,150,0.23529411764705882,0.6235294117647059,0.7073170731707318,0.3142857142857143,0.4425558516089363,Balanced,Aegislash (Shield Forme),"('Ghost', 'Steel')",1.2762499999999957,1.3333333315555556,0.27124999999999994,0.02,0.18780889621087313,0.48846787479406917,0.17874794069192754,0.75,0.5350210970464115,0.8906883011309235,0.3551849094067999,0.7513398828626994,0.4810021635057274
682,Spritzee,Spritzee,Base,Fairy,None,341,78,52,60,63,65,23,6,False,341,True,57.5,62.5,67.66666666666667,23,63,65,0.27941176470588236,0.21176470588235294,0.3243902439024391,0.10285714285714286,0.23618477146956346,Balanced,Spritzee,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.27346984363365584,0.3458718500319985,0.26400577961206784
683,Aromatisse,Aromatisse,Base,Fairy,None,462,101,72,72,99,89,29,6,False,462,True,85.5,80.5,87.33333333333333,29,99,89,0.4441176470588235,0.2964705882352941,0.4682926829268293,0.13714285714285715,0.35064593154334905,Balanced,Aromatisse,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.37229337304542054,0.41149451861162545,0.34553402310458675
684,Swirlix,Swirlix,Base,Fairy,None,341,62,48,66,59,57,49,6,False,341,True,53.5,61.5,61.666666666666664,49,59,66,0.25588235294117645,0.20705882352941177,0.28048780487804875,0.25142857142857145,0.24770680467308873,Balanced,Swirlix,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.2593521965748323,0.3332491814523715,0.2785859394808934
685,Slurpuff,Slurpuff,Base,Fairy,None,480,82,80,86,85,75,72,6,False,480,True,82.5,80.5,81.0,72,85,86,0.4264705882352941,0.2964705882352941,0.42195121951219516,0.38285714285714284,0.3843440254150441,Balanced,Slurpuff,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.36170513775130286,0.3999091527579669,0.37973497616873925
686,Inkay,Inkay,Base,Dark,Psychic,288,53,54,53,37,46,45,6,False,288,True,45.5,49.5,50.666666666666664,45,54,53,0.2088235294117647,0.15058823529411763,0.2,0.22857142857142856,0.19644957983193279,Balanced,Inkay,"('Dark', 'Psychic')",1.2403124999999964,0.8797101441536463,0.26374999999999993,0.060000000000000026,0.09225700164744646,0.0,0.07413509060955518,1.1367380560131795,0.48649789029535756,0.285958436029567,0.3198932737652019,0.21708925676476798,0.2568372377960153
687,Malamar,Malamar,Base,Dark,Psychic,482,86,92,88,68,75,73,6,False,482,True,80.0,81.5,83.0,73,92,88,0.4117647058823529,0.30117647058823527,0.4365853658536586,0.38857142857142857,0.3844431235908998,Balanced,Malamar,"('Dark', 'Psychic')",1.2403124999999964,0.8797101441536463,0.26374999999999993,0.060000000000000026,0.09225700164744646,0.0,0.07413509060955518,1.1367380560131795,0.48649789029535756,0.285958436029567,0.4416579796475548,0.3289414805811238,0.3912978188577083
